customer_id,age,gender,location,professional_status,product_category,product_type,use_case,saas_driver,sale_date,units_sold
CUST-0015,18,Female,Manchester NH,Student / Academic,Tablet,Tab Compact,Field Data Entry,InvTrack Pro,6/7/2024,1
CUST-0317,50,Non-binary,Bridgeport CT,Practice Manager,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,6/7/2024,2
CUST-0013,40,Prefer not to say,Worcester MA,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,ClinicalOS,6/7/2024,1
CUST-0198,24,Male,Concord NH,Student / Academic,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,6/7/2024,1
CUST-0352,51,Male,Bridgeport CT,Clinical Administrator,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,6/7/2024,2
CUST-0293,30,Prefer not to say,Portland ME,Research Scientist,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,6/7/2024,1
CUST-0380,24,Female,Hartford CT,Field Technician,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,6/7/2024,1
CUST-0263,18,Male,Springfield MA,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,6/7/2024,1
CUST-0066,50,Male,Portland ME,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,6/8/2024,3
CUST-0201,47,Female,Worcester MA,Practice Manager,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,6/8/2024,5
CUST-0176,50,Non-binary,Springfield MA,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,6/9/2024,1
CUST-0195,39,Female,Burlington VT,Clinical Administrator,Peripheral,Stylus Pro,E-Signature,SignFlow,6/9/2024,3
CUST-0418,45,Female,Burlington VT,Practice Manager,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,6/9/2024,6
CUST-0145,25,Male,Portland ME,Student / Academic,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,6/10/2024,1
CUST-0132,36,Male,Worcester MA,Research Scientist,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,6/10/2024,2
CUST-0312,41,Male,Manchester NH,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,6/10/2024,2
CUST-0312,41,Male,Manchester NH,IT & Technology Staff,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/10/2024,1
CUST-0400,47,Female,Concord NH,Research Scientist,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,6/10/2024,1
CUST-0216,64,Male,Portland ME,Patient / Consumer,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,6/10/2024,4
CUST-0061,39,Male,Hartford CT,Practice Manager,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,6/11/2024,2
CUST-0182,38,Female,Hartford CT,Patient / Consumer,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,6/11/2024,1
CUST-0167,52,Male,Portland ME,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,6/11/2024,3
CUST-0171,37,Female,Worcester MA,Patient / Consumer,Tablet,Tab Compact,Field Data Entry,IntakeFlow,6/11/2024,1
CUST-0363,40,Male,Concord NH,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,6/11/2024,2
CUST-0283,77,Male,Hartford CT,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,6/11/2024,1
CUST-0225,44,Female,Bridgeport CT,Patient / Consumer,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,6/11/2024,2
CUST-0155,40,Female,Hartford CT,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,6/12/2024,1
CUST-0339,36,Female,Portland ME,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,6/12/2024,1
CUST-0255,27,Male,Hartford CT,Patient / Consumer,Peripheral,Privacy Shield,Screen Privacy,SecureView SaaS,6/12/2024,2
CUST-0127,36,Male,Burlington VT,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,6/12/2024,1
CUST-0271,56,Female,Bridgeport CT,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,6/12/2024,4
CUST-0045,28,Male,Portland ME,Patient / Consumer,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,6/12/2024,4
CUST-0316,44,Male,Boston MA,Practice Manager,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,6/13/2024,2
CUST-0258,34,Female,Concord NH,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,6/13/2024,2
CUST-0071,45,Prefer not to say,Portland ME,Healthcare Professional,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,6/13/2024,1
CUST-0062,28,Male,Manchester NH,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,6/13/2024,1
CUST-0019,25,Male,Portland ME,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,6/13/2024,2
CUST-0189,35,Female,Concord NH,Practice Manager,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,6/13/2024,1
CUST-0144,39,Male,Springfield MA,Clinical Administrator,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,6/13/2024,1
CUST-0353,39,Male,Concord NH,IT & Technology Staff,Tablet,Tab Compact,Inventory Management,InvTrack Pro,6/13/2024,1
CUST-0287,28,Male,Bridgeport CT,Field Technician,Tablet,Tab Studio,Creative Workflow,DataViz Suite,6/13/2024,3
CUST-0259,59,Male,Portland ME,Patient / Consumer,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,6/14/2024,1
CUST-0108,39,Non-binary,Providence RI,Clinical Administrator,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,6/14/2024,2
CUST-0126,34,Non-binary,Manchester NH,Student / Academic,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,6/14/2024,1
CUST-0103,38,Male,Worcester MA,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,6/14/2024,1
CUST-0183,31,Female,Boston MA,Healthcare Professional,Tablet,Tab Compact,Inventory Management,InvTrack Pro,6/15/2024,2
CUST-0039,30,Male,Burlington VT,Practice Manager,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,6/16/2024,1
CUST-0279,42,Female,Manchester NH,Healthcare Professional,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,6/16/2024,3
CUST-0324,62,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,6/17/2024,2
CUST-0076,65,Male,Bridgeport CT,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,6/17/2024,3
CUST-0072,45,Male,Hartford CT,IT & Technology Staff,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,6/17/2024,1
CUST-0064,32,Female,Boston MA,Practice Manager,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,6/17/2024,1
CUST-0126,34,Non-binary,Manchester NH,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,6/17/2024,3
CUST-0126,34,Non-binary,Manchester NH,Student / Academic,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,6/17/2024,1
CUST-0029,42,Female,Worcester MA,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,6/17/2024,4
CUST-0141,55,Male,Worcester MA,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,6/18/2024,2
CUST-0188,37,Female,Portland ME,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,6/19/2024,2
CUST-0183,31,Female,Boston MA,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,6/19/2024,1
CUST-0224,21,Male,Hartford CT,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/19/2024,1
CUST-0296,25,Male,Providence RI,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,6/19/2024,3
CUST-0145,25,Male,Portland ME,Student / Academic,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,6/19/2024,2
CUST-0320,49,Female,Burlington VT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,6/19/2024,1
CUST-0347,18,Non-binary,Portland ME,Student / Academic,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/19/2024,1
CUST-0388,43,Male,Hartford CT,Field Technician,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,6/19/2024,1
CUST-0077,44,Male,Burlington VT,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,6/20/2024,1
CUST-0217,39,Female,Concord NH,Patient / Consumer,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,6/20/2024,3
CUST-0214,50,Female,Hartford CT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,6/20/2024,6
CUST-0394,47,Female,Springfield MA,IT & Technology Staff,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,6/20/2024,1
CUST-0185,39,Female,Portland ME,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,6/20/2024,2
CUST-0405,21,Male,Providence RI,Student / Academic,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,6/20/2024,1
CUST-0288,61,Female,Burlington VT,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/20/2024,1
CUST-0080,22,Female,Bridgeport CT,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/20/2024,2
CUST-0226,69,Prefer not to say,Portland ME,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,6/20/2024,1
CUST-0211,47,Female,Portland ME,Healthcare Professional,Tablet,Tab Pro 12,Patient Education,ClinicalOS,6/20/2024,1
CUST-0397,24,Prefer not to say,Springfield MA,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,6/20/2024,2
CUST-0318,30,Male,Concord NH,IT & Technology Staff,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,6/20/2024,1
CUST-0084,26,Male,Springfield MA,Field Technician,Tablet,Tab Studio,Creative Workflow,DataViz Suite,6/20/2024,5
CUST-0195,39,Female,Burlington VT,Clinical Administrator,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,6/21/2024,5
CUST-0395,29,Female,Worcester MA,Student / Academic,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,6/21/2024,1
CUST-0014,20,Female,Springfield MA,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,6/21/2024,3
CUST-0180,60,Female,Concord NH,Research Scientist,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,6/21/2024,2
CUST-0210,80,Female,Burlington VT,Patient / Consumer,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,6/21/2024,4
CUST-0335,28,Female,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,6/21/2024,2
CUST-0063,22,Male,Worcester MA,Field Technician,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,6/21/2024,1
CUST-0204,68,Male,Portland ME,Patient / Consumer,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,6/22/2024,2
CUST-0142,30,Female,Hartford CT,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,6/23/2024,3
CUST-0359,25,Male,Concord NH,Student / Academic,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,6/23/2024,2
CUST-0317,50,Non-binary,Bridgeport CT,Practice Manager,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,6/23/2024,2
CUST-0388,43,Male,Hartford CT,Field Technician,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,6/23/2024,1
CUST-0222,21,Female,Concord NH,Clinical Administrator,Peripheral,Stylus Pro,E-Signature,SignFlow,6/24/2024,2
CUST-0136,76,Female,Worcester MA,Patient / Consumer,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,6/24/2024,4
CUST-0181,34,Male,Worcester MA,Field Technician,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,6/24/2024,3
CUST-0354,28,Female,Providence RI,Field Technician,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,6/24/2024,4
CUST-0294,35,Male,Worcester MA,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,6/24/2024,1
CUST-0107,43,Female,Manchester NH,Field Technician,Tablet,Tab Compact,Patient Intake,IntakeFlow,6/24/2024,2
CUST-0385,39,Female,Springfield MA,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,6/24/2024,3
CUST-0146,64,Male,Portland ME,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,6/25/2024,3
CUST-0118,33,Male,Manchester NH,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,6/25/2024,2
CUST-0184,26,Male,Manchester NH,Student / Academic,Peripheral,Stylus Pro,Digital Annotation,SignFlow,6/25/2024,4
CUST-0188,37,Female,Portland ME,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,6/25/2024,2
CUST-0043,40,Female,Hartford CT,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,6/25/2024,1
CUST-0174,25,Female,Worcester MA,Student / Academic,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,6/25/2024,2
CUST-0033,29,Female,Worcester MA,Field Technician,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,6/25/2024,1
CUST-0350,31,Male,Boston MA,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,6/25/2024,1
CUST-0272,29,Male,Portland ME,Practice Manager,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,6/25/2024,6
CUST-0230,62,Female,Providence RI,Patient / Consumer,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,6/25/2024,1
CUST-0146,64,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,6/26/2024,1
CUST-0103,38,Male,Worcester MA,Healthcare Professional,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,6/26/2024,1
CUST-0191,29,Prefer not to say,Manchester NH,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,6/26/2024,3
CUST-0089,28,Female,Burlington VT,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,6/26/2024,2
CUST-0024,23,Female,Concord NH,Research Scientist,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,6/26/2024,1
CUST-0028,36,Male,Portland ME,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DataViz Suite,6/27/2024,1
CUST-0241,36,Non-binary,Burlington VT,Practice Manager,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,6/27/2024,2
CUST-0031,37,Male,Boston MA,Practice Manager,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,6/27/2024,3
CUST-0087,28,Non-binary,Portland ME,Student / Academic,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,6/27/2024,1
CUST-0303,44,Female,Bridgeport CT,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,6/27/2024,1
CUST-0139,39,Female,Burlington VT,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,6/27/2024,1
CUST-0002,34,Male,Manchester NH,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,6/28/2024,4
CUST-0057,28,Male,Boston MA,Research Scientist,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,6/28/2024,1
CUST-0343,46,Male,Burlington VT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,6/28/2024,3
CUST-0258,34,Female,Concord NH,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,6/28/2024,1
CUST-0231,36,Male,Boston MA,Practice Manager,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,6/28/2024,1
CUST-0082,41,Female,Manchester NH,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,6/29/2024,2
CUST-0083,51,Female,Portland ME,Clinical Administrator,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,6/30/2024,2
CUST-0127,36,Male,Burlington VT,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,6/30/2024,3
CUST-0352,51,Male,Bridgeport CT,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,6/30/2024,4
CUST-0086,33,Male,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Field Data Entry,IntakeFlow,7/1/2024,2
CUST-0258,34,Female,Concord NH,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,7/1/2024,1
CUST-0086,33,Male,Springfield MA,Clinical Administrator,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,7/2/2024,2
CUST-0354,28,Female,Providence RI,Field Technician,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,7/2/2024,2
CUST-0008,39,Female,Concord NH,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,7/2/2024,3
CUST-0416,31,Male,Manchester NH,Clinical Administrator,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,7/3/2024,1
CUST-0033,29,Female,Worcester MA,Field Technician,Tablet,Tab Compact,Inventory Management,InvTrack Pro,7/3/2024,1
CUST-0241,36,Non-binary,Burlington VT,Practice Manager,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,7/3/2024,5
CUST-0397,24,Prefer not to say,Springfield MA,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,7/3/2024,1
CUST-0307,38,Prefer not to say,Manchester NH,Field Technician,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,7/3/2024,4
CUST-0255,27,Male,Hartford CT,Patient / Consumer,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,7/4/2024,3
CUST-0280,32,Prefer not to say,Manchester NH,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,7/4/2024,5
CUST-0415,57,Male,Bridgeport CT,Patient / Consumer,Peripheral,Stylus Pro,E-Signature,SignFlow,7/4/2024,3
CUST-0414,56,Female,Worcester MA,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,7/4/2024,1
CUST-0353,39,Male,Concord NH,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,7/4/2024,3
CUST-0347,18,Non-binary,Portland ME,Student / Academic,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,7/4/2024,2
CUST-0032,54,Male,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,SecureView SaaS,7/4/2024,6
CUST-0039,30,Male,Burlington VT,Practice Manager,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,7/4/2024,2
CUST-0226,69,Prefer not to say,Portland ME,Patient / Consumer,Peripheral,Stylus Pro,E-Signature,SignFlow,7/4/2024,2
CUST-0298,25,Female,Hartford CT,Student / Academic,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,7/4/2024,3
CUST-0373,56,Male,Worcester MA,Healthcare Professional,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,7/5/2024,4
CUST-0341,19,Male,Worcester MA,Student / Academic,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,7/5/2024,1
CUST-0386,31,Male,Manchester NH,Field Technician,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,7/5/2024,1
CUST-0010,42,Male,Manchester NH,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,ClinicalOS,7/5/2024,2
CUST-0388,43,Male,Hartford CT,Field Technician,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,7/5/2024,4
CUST-0207,33,Male,Hartford CT,Field Technician,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,7/6/2024,1
CUST-0053,37,Male,Portland ME,Practice Manager,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,7/6/2024,1
CUST-0168,43,Male,Springfield MA,Field Technician,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,7/6/2024,2
CUST-0150,38,Female,Worcester MA,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,7/6/2024,2
CUST-0301,26,Male,Burlington VT,IT & Technology Staff,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,7/8/2024,1
CUST-0035,65,Prefer not to say,Boston MA,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,7/8/2024,1
CUST-0167,52,Male,Portland ME,Practice Manager,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,7/8/2024,3
CUST-0154,46,Male,Portland ME,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,7/8/2024,1
CUST-0210,80,Female,Burlington VT,Patient / Consumer,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,7/8/2024,1
CUST-0329,61,Female,Providence RI,Patient / Consumer,Peripheral,Stylus Pro,Digital Annotation,SignFlow,7/10/2024,2
CUST-0330,43,Non-binary,Boston MA,Clinical Administrator,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,7/10/2024,1
CUST-0320,49,Female,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,7/10/2024,5
CUST-0133,31,Female,Bridgeport CT,Healthcare Professional,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,7/10/2024,3
CUST-0138,30,Male,Worcester MA,IT & Technology Staff,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,7/10/2024,1
CUST-0388,43,Male,Hartford CT,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,7/10/2024,3
CUST-0280,32,Prefer not to say,Manchester NH,Research Scientist,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,7/10/2024,4
CUST-0359,25,Male,Concord NH,Student / Academic,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,7/11/2024,4
CUST-0332,19,Female,Manchester NH,Student / Academic,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,7/11/2024,2
CUST-0124,29,Male,Bridgeport CT,Patient / Consumer,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,7/12/2024,1
CUST-0105,31,Female,Burlington VT,IT & Technology Staff,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,7/12/2024,1
